2012-01-01	09:00	Omaha	Children's Clothing	235.63	MasterCard
2012-01-01	09:01	Omaha	Baby	255.68	MasterCard
2012-01-01	09:03	Omaha	Children's Clothing	387.75	Visa
2012-01-01	09:06	Omaha	Health and Beauty	333.15	MasterCard
2012-01-01	09:06	Omaha	DVDs	164.38	Cash
2012-01-01	09:09	Omaha	Consumer Electronics	435.3	Visa
2012-01-01	09:19	Omaha	Cameras	436.01	Discover
2012-01-01	09:24	Omaha	Cameras	427.08	MasterCard
2012-01-01	09:26	Omaha	Toys	160.88	Discover
2012-01-01	09:31	Omaha	DVDs	188.5	Discover
2012-01-01	09:47	Omaha	Pet Supplies	46.82	Discover
2012-01-01	09:48	Omaha	Toys	53.24	Cash
2012-01-01	09:51	Omaha	Garden	118.76	MasterCard
2012-01-01	09:57	Omaha	Baby	242.27	Cash
2012-01-01	09:59	Omaha	DVDs	303.79	Discover
2012-01-01	10:08	Omaha	Garden	478.92	MasterCard
2012-01-01	10:09	Omaha	Crafts	298.87	Visa
2012-01-01	10:09	Omaha	CDs	425.92	Amex
2012-01-01	10:09	Omaha	Children's Clothing	354.26	Amex
2012-01-01	10:14	Omaha	Sporting Goods	153.88	MasterCard
2012-01-01	10:16	Omaha	Computers	472.45	MasterCard
2012-01-01	10:18	Omaha	DVDs	431.51	MasterCard
2012-01-01	10:29	Omaha	Books	82.92	Amex
2012-01-01	10:30	Omaha	Consumer Electronics	465.98	Discover
2012-01-01	10:31	Omaha	Books	148.35	Cash
2012-01-01	10:40	Omaha	Children's Clothing	479.84	MasterCard
2012-01-01	11:13	Omaha	CDs	120.27	Visa
2012-01-01	11:33	Omaha	CDs	129.23	Cash
2012-01-01	11:44	Omaha	Video Games	377.07	MasterCard
2012-01-01	11:50	Omaha	Cameras	133.95	Visa
2012-01-01	11:51	Omaha	Cameras	451.63	Cash
2012-01-01	11:52	Omaha	Children's Clothing	486.24	MasterCard
2012-01-01	12:01	Omaha	Toys	13.99	Cash
2012-01-01	12:01	Omaha	Men's Clothing	309.9	MasterCard
2012-01-01	12:03	Omaha	Garden	276.49	Cash
2012-01-01	12:06	Omaha	CDs	424.48	Amex
2012-01-01	12:07	Omaha	Books	18.11	Visa
2012-01-01	12:08	Omaha	DVDs	262.91	MasterCard
2012-01-01	12:08	Omaha	Computers	429.73	Cash
2012-01-01	12:16	Omaha	Music	162.74	Cash
2012-01-01	12:26	Omaha	Consumer Electronics	90.39	MasterCard
2012-01-01	12:27	Omaha	Consumer Electronics	417.27	Visa
2012-01-01	12:32	Omaha	Sporting Goods	140.81	Discover
2012-01-01	12:34	Omaha	CDs	311.93	Amex
2012-01-01	12:46	Omaha	Video Games	379.37	Cash
2012-01-01	12:56	Omaha	DVDs	198.67	Cash
2012-01-01	12:58	Omaha	Garden	198.15	Discover
2012-01-01	13:01	Omaha	Pet Supplies	451.38	Discover
2012-01-01	13:07	Omaha	Cameras	344.81	Amex
2012-01-01	13:24	Omaha	Video Games	184.03	Visa
2012-01-01	13:25	Omaha	DVDs	170.85	Cash
2012-01-01	13:27	Omaha	Health and Beauty	117.33	Cash
2012-01-01	13:30	Omaha	Pet Supplies	216.6	Visa
2012-01-01	13:34	Omaha	Pet Supplies	258.61	Discover
2012-01-01	13:40	Omaha	Cameras	191.6	Cash
2012-01-01	14:00	Omaha	Video Games	251.22	Amex
2012-01-01	14:10	Omaha	Sporting Goods	300.62	Visa
2012-01-01	14:10	Omaha	Books	359.72	Discover
2012-01-01	14:15	Omaha	Crafts	15.13	Amex
2012-01-01	14:27	Omaha	CDs	404.3	Cash
2012-01-01	14:30	Omaha	Music	353.05	Discover
2012-01-01	14:31	Omaha	Music	193.56	MasterCard
2012-01-01	14:32	Omaha	DVDs	207.23	Visa
2012-01-01	14:39	Omaha	Toys	231.12	Visa
2012-01-01	14:42	Omaha	Computers	430.22	Visa
2012-01-01	14:53	Omaha	Toys	77.45	Amex
2012-01-01	14:57	Omaha	Baby	147.23	MasterCard
2012-01-01	14:57	Omaha	Women's Clothing	346.18	Discover
2012-01-01	15:00	Omaha	Garden	240.84	Discover
2012-01-01	15:01	Omaha	CDs	395.29	Amex
2012-01-01	15:03	Omaha	Pet Supplies	437.83	Cash
2012-01-01	15:07	Omaha	Computers	278.41	Discover
2012-01-01	15:07	Omaha	Crafts	54.05	MasterCard
2012-01-01	15:12	Omaha	Cameras	196.47	Discover
2012-01-01	15:13	Omaha	Garden	211.15	Cash
2012-01-01	15:15	Omaha	Pet Supplies	408.34	Amex
2012-01-01	15:18	Omaha	Books	37.37	Cash
2012-01-01	15:30	Omaha	Computers	430.02	Discover
2012-01-01	15:34	Omaha	Women's Clothing	238.67	Amex
2012-01-01	15:37	Omaha	Garden	437.96	MasterCard
2012-01-01	15:38	Omaha	Baby	398.58	MasterCard
2012-01-01	15:40	Omaha	Baby	237.45	Discover
2012-01-01	15:40	Omaha	Children's Clothing	251.8	Visa
2012-01-01	15:41	Omaha	Women's Clothing	58.4	Amex
2012-01-01	15:44	Omaha	Men's Clothing	202.52	Cash
2012-01-01	15:46	Omaha	Sporting Goods	248.71	Amex
2012-01-01	15:49	Omaha	Consumer Electronics	91.12	Visa
2012-01-01	15:56	Omaha	Cameras	362.61	MasterCard
2012-01-01	15:58	Omaha	Books	418.94	MasterCard
2012-01-01	15:59	Omaha	Garden	430.07	Cash
2012-01-01	16:00	Omaha	Baby	148.52	MasterCard
2012-01-01	16:05	Omaha	Consumer Electronics	194.03	Cash
2012-01-01	16:05	Omaha	Health and Beauty	89.13	Discover
2012-01-01	16:09	Omaha	Children's Clothing	474.94	Discover
2012-01-01	16:12	Omaha	Sporting Goods	94.99	MasterCard
2012-01-01	16:13	Omaha	Sporting Goods	209.13	Visa
2012-01-01	16:15	Omaha	CDs	405.76	Discover
2012-01-01	16:22	Omaha	DVDs	123.57	Cash
2012-01-01	16:22	Omaha	DVDs	102.74	Visa
2012-01-01	16:22	Omaha	Music	457.92	MasterCard
2012-01-01	16:29	Omaha	Books	113.47	Amex
2012-01-01	16:31	Omaha	Men's Clothing	451.29	MasterCard
2012-01-01	16:38	Omaha	Books	497.17	MasterCard
2012-01-01	16:43	Omaha	Men's Clothing	450.27	MasterCard
2012-01-01	16:47	Omaha	Cameras	144.05	MasterCard
2012-01-01	16:50	Omaha	Children's Clothing	284.12	Amex
2012-01-01	16:52	Omaha	Toys	24.91	Amex
2012-01-01	16:58	Omaha	Baby	112.27	MasterCard
2012-01-01	16:59	Omaha	Women's Clothing	403.1	Amex
2012-01-01	17:06	Omaha	Pet Supplies	499.05	Visa
